Feature ID	RPKM1	RPKM2	COG Category
OR4F5	0	0	BQ
LOC100420257	0	0	CH
LOC729737	0	0	UNTP
RPL23AP21	0	0	N
LOC100132287	0	0	UR
CICP7	0	0	HI
LOC100288646	0.221331323	0.194279645	PT
OR4F29	0.027813734	0.013951011	EP
RPL23AP24	0	0	IQ
LOC100652939	0	0	IQR
OR4F16	0	0	CHR
LOC100287654	0.110665661	0.832627052	TA
CICP3	0	0	FGR
LOC100133331	0	0	IR
LOC100288069	0	0	GT
LOC100287934	0	0	RTKL
FAM87B	0	0	OT
NCRNA00115	0	0	NOU
LOC643837	0	0	DKT
LOC100506327	0	0	DR
FAM41C	0	0	TQ
LOC388579	0	0	GE
LOC284600	0	0	FH
LOC100130417	0	0	JD
SAMD11	1.155533226	1.887548791	BQ
NOC2L	58.92669809	42.14924661	FE
KLHL17	4.604105866	1.813767405	LU
PLEKHN1	0.080277959	0.032213112	TA
C1orf170	0	0	TQ
HES4	1.657431099	1.309999895	KB
RPL39P12	0	0	FH
ISG15	13.35221855	14.82833464	GT
AGRN	43.22042192	31.46398162	TK
RNF223	0	0	PH
C1orf159	3.214984739	2.652376213	HC
LOC254099	0	0	KAD
MIR200B	0	0	KE
MIR200A	0	0	LR
MIR429	0	0	ET
LOC100506376	0	0	GEPR
TTLL10	0	0	R
TNFRSF18	0	0	FE
TNFRSF4	0	0.011865941	M
SDF4	83.77504447	78.78381032	FGR
B3GALT6	16.29396347	12.42928651	EQ
FAM132A	0.630238806	0.252895733	KH
UBE2J2	15.90924463	17.51325259	QP
SCNN1D	0.226621823	0.060052385	KR
ACAP3	21.41337861	13.15575845	LR
PUSL1	10.2362167	9.729918573	JO
CPSF3L	26.31282142	20.41390937	GHR
GLTPD1	5.275820143	7.628225561	FGR
TAS1R3	0.107162762	0.046072681	GOU
DVL1	12.45117372	8.852803666	HC
MXRA8	43.50742825	31.6463239	NOU
AURKAIP1	51.10708126	45.65012711	TD
CCNL2	29.71709792	14.16791404	FH
LOC148413	0	0	ER
MRPL20	90.39436947	90.91363526	KB
LOC441869	0.23295725	0.272646162	FGR
TMEM88B	0	0	EH
VWA1	19.11834219	13.38961043	OC
ATAD3C	0.551578993	0.288546232	FGR
ATAD3B	32.59538114	21.95178615	LU
ATAD3A	22.74429691	18.12625433	J
C1orf70	0.058453662	0.011727841	GC
SSU72	71.50632414	90.3226328	BQ
LOC643988	1.562775018	0.953183265	FP
MIB2	4.004523969	2.943284598	TD
MMP23B	2.601178523	2.112903056	NO
CDK11B	15.45270864	12.48690325	L
SLC35E2B	12.69309144	12.93414855	IM
LOC100288379	0	0	B
MMP23A	0	0	UR
CDK11A	22.87730412	17.65608686	D
SLC35E2	2.183284723	1.294381149	KT
LOC100129381	0	0	JO
NADK	16.06516595	14.42363822	LR
GNB1	135.5273338	136.7899985	ET
CALML6	0.106745624	0.059491367	OZ
TMEM52	0.24535894	0.546972816	HJ
C1orf222	0	0	NUO
KIAA1751	0	0	I
GABRD	0	0	N
PRKCZ	0.619210138	0.94027274	MNO
LOC100506504	0	0	KR
C1orf86	3.20034438	3.525820285	HE
SKI	17.91860694	19.62819187	IM
MORN1	0.939005893	0.72644723	PH
LOC100129534	0	0	KNU
RER1	39.17143444	39.23242754	KE
PEX10	6.113717531	7.31427135	TQ
PLCH2	0.005399441	0.00541658	KE
PANK4	6.791235815	5.850870082	TK
HES5	0	0	O
LOC115110	0	0	DO
LOC100133445	0	0	GE
TNFRSF14	0.46664993	0.590919695	UI
C1orf93	0.660031913	0.556370612	D
MMEL1	0	0	KT
TTC34	0.014713857	0	A
ACTRT2	0	0	EM
FLJ42875	0	0	CHR
PRDM16	0.0059881	0.012014214	F
LOC100420339	0	0	EH
MIR4251	0	0	D
ARHGEF16	3.912168321	2.395351047	LKJ
MEGF6	0.014043337	0.010565935	TQ
LOC100420165	0	0	PE
MIR551A	0	0	JO
TPRG1L	17.23749856	23.8422139	ER
WRAP73	5.979723593	6.253148408	RTKL
TP73	0.203374707	0.173179993	LK
TP73-AS1	0	0	F
CCDC27	0	0	OJ
LOC388588	0.550085358	0.479853441	HR
LRRC47	23.99163001	24.71585904	P
CEP104	6.221918916	7.629157021	LD
DFFB	1.914793704	1.799735655	GOU
C1orf174	19.47024812	21.78091061	TDBLU
LOC100133612	0	0	MP
LOC728716	0	0	OTK
LOC644357	0	0	PR
LOC284661	0	0	NU
AJAP1	0	0	J
MIR4417	0	0	KNU
MIR4689	0	0	LDA
NPHP4	2.186863163	1.989608153	HQ
KCNAB2	0.979731288	0.928238897	H
CHD5	0.017568159	0.005422746	DK
RPL22	175.5419591	186.258738	MI
RNF207	2.173684277	0.795038969	NOU
ICMT	47.30909911	49.96772184	GE
NCRNA00337	0	0	DR
HES3	0.037470726	0	OZ
GPR153	0.473460341	0.507055324	HJ
ACOT7	16.81376886	17.79932883	T
LOC100130071	0	0	OC
HES2	0.098046349	0.0829892	C
ESPN	1.379450134	1.591588657	FJ
MIR4252	0	0	TZDR
TNFRSF25	0.327145254	0.150417524	H
PLEKHG5	0.363187253	0.171727178	B
NOL9	6.367793173	4.446036591	LU
TAS1R1	0.042048992	0.009373881	UR
ZBTB48	4.267207319	3.972583085	LKJ
KLHL21	11.09991136	12.79344671	KNU
PHF13	12.76677668	11.68648407	JD
THAP3	3.027368643	2.701984978	HI
DNAJC11	29.76539984	27.90661786	NUO
LOC100505887	0	0	GR
CAMTA1	1.576589377	1.443327832	KNU
RPL37P9	0	0	TDBLU
LOC100129476	0	0	LKJ
VAMP3	35.95394341	52.43564204	IQ
PER3	0.126311927	0.145719801	FP
UTS2	0	0	EM
TNFRSF9	0.043579336	0.131153001	HJ
PARK7	250.4496349	239.4259953	L
ERRFI1	69.5913355	85.08510022	CI
RPL7AP18	0	0	NUO
LOC100129776	0	0	EQ
SLC45A1	0.021755182	0.027280298	HI
RERE	15.23366494	15.90230614	QK
RPL7P11	0	0	NO
RPL7P7	0	0	GC
RPL27P3	0	0	FGR
RPL23AP19	0	0	Y
ENO1	791.4612155	665.7199588	LD
ENO1-AS1	0	0	BQ
HMGN2P17	0	0	NO
CA6	0	0	HC
SLC2A7	0.016970173	0.076608181	R
SLC2A5	0	0.004588441	BD
GPR157	1.109919956	2.260971197	BD
MIR34A	0	0	UNTP
LOC727721	0	0	OZ
H6PD	7.786143163	9.594021385	NOU
SPSB1	7.186808357	13.83944725	EQ
LOC100506022	0	0	OD
SLC25A33	22.40778916	29.32929265	MP
RPL9P11	0	0	QR
TMEM201	3.748693556	2.807428695	KH
PIK3CD	1.105306784	1.25891692	FJ
C1orf200	0	0	O
RPL26P7	0	0	UR
CLSTN1	39.01970618	34.15537091	GOU
FLJ16126	0	0	NU
CTNNBIP1	7.835128831	9.950750452	YU
LZIC	20.34423407	32.33567615	HR
NMNAT1	2.849326142	3.662179023	TZDR
RBP7	0.239240575	0.259999979	EH
UBE4B	32.79516651	32.88144293	L
RPL21P21	0	0	NOU
LOC100420660	0	0	MI
KIF1B	7.556607352	9.946871078	J
MIR1273D	0	0	EH
LOC100287506	0	0	MG
PGD	143.6709951	165.0586341	CR
APITD1-CORT	2.088971675	2.999393239	P
APITD1	4.717045918	6.713354247	BD
CORT	0.021216163	0.042567015	OTN
DFFA	9.104198994	9.225351371	DZ
PEX14	10.5566767	8.046364877	KLB
CASZ1	0.753554497	1.554914255	PH
C1orf127	0.07567431	0.056935888	NT
LOC390996	0	0	OD
TARDBP	70.60658149	60.24384149	HI
MASP2	1.305354669	0.622137062	TZDR
SRM	65.87745137	61.00298017	D
EXOSC10	53.67584103	49.99739627	OTK
LOC100652764	0	0	ER
MTOR	20.26806392	19.35196406	DT
ANGPTL7	0	0	KG
RPL39P6	0	0	MNO
UBIAD1	9.170288534	9.156375837	GOU
LOC100421341	0	0	BK
PTCHD2	0.015027098	0.022612196	OD
FBXO2	7.865586086	13.05416805	IR
FBXO44	1.943787277	2.388233434	TQ
FBXO6	0.841943782	1.621663313	DKL
MAD2L2	13.94354001	15.52665538	JD
C1orf187	0	0	C
AGTRAP	7.610685037	5.178593334	UI
LOC100506273	0	0	EF
C1orf167	0	0	TDBLU
LOC100506310	0	0	FP
MTHFR	2.440030797	4.04359408	OTK
CLCN6	8.261483266	8.887795536	P
NPPA-AS1	0	0	CHR
NPPA	0.412375202	0.64350872	MG
NPPB	0.205793737	0.52550139	CP
LOC390997	0	0	FJ
RNU5E	0	0	GOU
KIAA2013	15.15402176	17.09542902	M
PLOD1	41.14885927	32.60088817	KT
MFN2	31.9637071	33.53005931	LU
MIIP	11.45501098	9.915742276	GT
TNFRSF8	0	0	MI
TNFRSF1B	0.010660039	0.046340132	DO
MIR4632	0	0	IQR
LOC390998	0	0	H
VPS13D	3.12288751	5.309314289	YU
SNORA59A	0	0	P
DHRS3	19.47936238	18.32258989	UW
AADACL4	0	0	PR
AADACL3	0	0	QR
C1orf158	0.012815062	0	TD
PRAMEF12	0	0	QC
PRAMEF1	0.006045624	0	TQ
PRAMEF11	0	0	TQ
LOC441870	0	0	TZDR
HNRNPCL1	0.459642034	0.602978291	DZ
PRAMEF2	0	0	ER
PRAMEF4	0	0	R
PRAMEF10	0	0	P
PRAMEF7	0	0	FH
LOC729356	0	0	UI
PRAMEF6	0	0	EQ
LOC100129611	0	0	YU
PRAMEF22	0	0	OK
PRAMEF23	0	0	EF
LOC100132865	0	0	GE
PRAMEF25	0	0	EG
LOC649324	0	0	M
LOC100419649	0	0	ET
LOC440563	0.994076322	0.634602025	KG
LOC645354	0	0	N
LOC645359	0	0	EH
PRAMEF3	0	0	GR
LOC100132443	0	0	L
PRAMEF5	0	0	QC
LOC650236	0	0	DZ
PRAMEF8	0	0	PH
LOC645382	0	0	EH
PRAMEF9	0	0	BK
PRAMEF13	0	0	KR
PRAMEF18	0	0	GOU
PRAMEF16	0	0	EQ
PRAMEF21	0	0	QR
PRAMEF24	0	0	G
LOC645399	0	0	ER
PRAMEF15	0	0	B
PRAMEF14	0	0	UD
PRAMEF19	0	0	NU
PRAMEF17	0	0	OT
PRAMEF20	0	0	OT
LRRC38	0	0	Q
PDPN	0	0	TA
PRDM2	3.765080692	4.733934713	KAD
KAZN	0.034848815	0.036357811	JD
TBCAP2	0	0	BQ
C1orf126	0	0	B
TMEM51	3.72851305	4.150089032	FGR
LOC100420251	0	0	KAD
LOC100421184	0	0	TQ
FHAD1	0.01282765	0.005147347	CO
EFHD2	14.94256346	16.2463815	UT
CTRC	0.087153825	0.014571745	C
CELA2A	0.085164444	0.056956517	JO
CELA2B	0.099035576	0.127735634	FE
CASP9	5.354389909	7.491234122	OC
DNAJC16	9.727263678	9.775534484	GHR
AGMAT	43.75897095	49.03569676	O
CHCHD2P6	0	0	JO
CD24L1	0	0	NOU
DDI2	7.133475503	12.0001856	KR
RSC1A1	12.12176979	15.34692433	EM
PLEKHM2	9.827175172	12.09255119	TDK
SLC25A34	0.182904745	0.029869704	BQ
TMEM82	2.328201659	1.499605143	Z
FBLIM1	10.68772764	10.42305774	IM
RPL12P14	0	0	HJ
UQCRHL	0.898078584	1.193122581	LKJ
RPS16P1	0	0	QP
FLJ37453	0	0	OT
SPEN	12.19132461	11.42647328	KG
ZBTB17	7.369862136	6.434258408	N
C1orf64	0.170886125	0.199999984	T
HSPB7	0.031607827	0.027178421	LU
CLCNKA	0.025746349	0.041324918	EH
LOC440568	0	0	TD
CLCNKB	0	0.022408483	TQ
FAM131C	0.130508711	0.084714867	YU
EPHA2	39.51824986	35.00713644	DR
LOC100506484	0	0	GC
ARHGEF19	1.465799385	1.1806866	MR
LOC100418872	0	0	TZDR
RSG1	0.72826518	1.637499868	MJ
LOC645652	0	0	EQ
FBXO42	8.578448065	10.76700182	HE
C1orf144	33.23928715	40.04619931	CR
RPL22P3	0	0	A
SPATA21	0	0.01300248	NO
NECAP2	17.04134249	20.15336053	ER
CROCCP3	0	0	U
RNU1-1	0	0	KE
LOC100288669	0	0	TG
LOC100506533	0.216098904	0.185815588	MR
LOC100133301	0	0	KT
TRNAG36	0	0	GOU
LOC100421267	0	0	FJ
NBPF1	12.46400757	17.26275836	N
CROCCP2	0	0	K
MST1P2	0	0	MR
RNU1-3	0	0	OZ
LOC729574	0	0	TA
EIF1AXP1	0	0	HJ
ESPNP	0	0	BK
TRNAV36P	0	0	DT
LOC729587	0.025604996	0	OJ
RNU1-4	0	0	MP
LOC100421113	0	0	NO
MST1P9	0	0	DKT
TRNAL48	0	0	OT
LOC100421279	0	0	G
MIR3675	0	0	J
TRNAV34P	0	0	UR
LOC100132070	0	0	MNO
LOC100507158	0	0	HQ
LOC100506687	0	0	DR
RNU1-2	0	0	CE
CROCC	0.876978813	0.761673617	F
MFAP2	8.328155646	5.202125432	IQR
ATP13A2	6.003141334	6.802426881	JO
SDHB	65.72311739	75.6005143	V
PADI2	0	0.006005042	JA
LOC400743	0	0	JD
PADI1	0	0	GE
PADI3	0	0	UR
MIR3972	0	0	UD
PADI4	0	0	TQ
PADI6	0	0	GR
RCC2	34.36127265	23.26351786	CR
ARHGEF10L	10.37942449	9.444592031	Q
ACTL8	0.023430409	0	CE
IGSF21	0	0	GM
KLHDC7A	0.012878253	0.007751479	NT
LOC391012	0	0	GHR
PAX7	0	0	DT
TAS1R2	0	0.00519635	ER
ALDH4A1	8.208542772	7.393213592	FJ
MIR4695	0	0	KG
MIR1290	0	0	HC
IFFO2	4.041771685	6.890127981	OTN
UBR4	18.37586516	15.2882811	Z
LOC100652915	0	0	GR
KIAA0090	39.37592864	35.85035106	OD
MRTO4	34.79215442	24.80527737	BD
AKR7L	0	0	U
AKR7A3	0.27358763	0.17945204	EG
LOC100506730	0	0	HQ
AKR7A2	21.66836902	23.4780451	MR
PQLC2	8.489503967	9.14966667	DKT
CAPZB	86.29336215	93.48994938	QC
LOC644075	0	0	EM
LOC644083	0	0	FP
C1orf15-NBL1	1.335399032	1.837556413	OU
C1orf151	16.97249149	15.57668138	DR
RPS14P3	0	0	OJ
NBL1	0.232618215	0.059483055	LR
HTR6	0	0	OT
TMCO4	2.753096714	3.197915009	UW
RNF186	0	0.094319992	OTN
OTUD3	3.014590372	2.660214675	GER
PLA2G2E	0	0	DO
PLA2G2A	0.025307264	0.088856582	NO
LOC100419911	0	0	J
PLA2G5	0	0	PH
PLA2G2D	0.004965227	0	OD
PLA2G2F	0	0	EH
PLA2G2C	0	0	OTK
UBXN10	0	0	PT
VWA5B1	0	0	CH
LOC339505	0	0	GR
CAMK2N1	33.38233679	36.94300001	T
MUL1	13.51012518	15.93531198	DK
RPS4XP4	0	0	LU
FAM43B	0.601846328	0.558094456	NUO
CDA	1.020199067	1.200833237	H
PINK1	7.94313186	11.35169082	FH
DDOST	195.1779976	186.1419888	MU
KIF17	0.027651769	0.031206985	NT
SH2D5	0.098773577	0.071752733	V
HP1BP3	56.82350086	60.88609559	KL
EIF4G3	26.09275061	22.12890974	PE
MIR1256	0	0	HJ
RPS15AP6	0	0	JA
ECE1	19.60489356	28.96065655	PE
LOC100506824	0	0	IQR
LOC100506801	0	0	CR
LOC100133291	0	0	Z
LOC100421269	0	0	UD
NBPF2P	0	0	Q
HS6ST1P1	0	0	FR
LOC100421114	0	0	KG
LOC100652932	0	0	MP
NBPF3	2.878012449	4.320286429	KL
LOC767853	0	0	TQ
ALPL	0.060363088	0.015138674	NT
RAP1GAP	5.501585178	8.396968179	L
USP48	17.82495584	16.37941668	UR
LDLRAD2	0.06835232	0.026121633	GR
HSPG2	17.47476475	12.62690268	K
RPL21P29	0	0	NT
CELA3B	0.091136427	0	KR
CELA3A	0	0.057772873	OZ
NCRNA00339	0	0	IQ
CDC42	126.6989586	134.3756786	HJ
WNT4	0.036784642	0.033546732	CP
MIR4418	0	0	GM
ZBTB40	4.732852325	5.297108115	OU
EPHA8	0	0	F
C1QA	0	0	G
C1QC	0	0	KH
C1QB	0	0	FR
EPHB2	0.016091865	0.021523925	GM
MIR4684	0	0	DKL
MIR4253	0	0	EP
LOC729059	0.128024981	0.179803907	GER
KDM1A	53.71362862	37.27617982	H
MIR3115	0	0	KH
MIR4419A	0	0	P
LUZP1	5.062168386	7.797949179	LDA
HTR1D	0.00460619	0	DO
RPL29P6	0	0	K
HNRNPR	111.6765505	103.7915641	KNU
ZNF436	2.723469515	4.61248405	LR
C1orf213	0	0	NO
TCEA3	19.27494388	13.57080597	LR
ASAP3	4.547846937	3.174036354	J
E2F2	4.531389099	5.945830448	I
ID3	52.6904303	75.06055297	Q
MDS2	0	0	U
LOC729856	0	0	JA
RPL11	1019.143466	1073.290765	QR
TCEB3	7.930762948	8.764251774	OTK
LOC100506963	0	0	TD
PITHD1	23.91115149	29.0509841	D
LOC100509213	0	0	NO
LYPLA2	45.61646743	38.35621613	DR
GALE	30.7417057	27.20823247	PH
HMGCL	13.85440484	16.26909073	DT
FUCA1	9.218522612	11.01338271	IM
CNR2	0.014713857	0.014760562	DO
LOC646330	0	0	GOU
MIR378F	0	0	LDA
PNRC2	57.9881656	55.83623879	FE
SRSF10	37.88351112	29.95391616	UD
RPL36P5	0	0	QC
MYOM3	0.004502948	0.006775862	KG
IL22RA1	0.132260784	0.137103298	CE
IL28RA	1.505324628	1.64216511	GE
LOC284632	0	0	OU
GRHL3	0.038138283	0.02678154	D
C1orf201	0.985712521	1.749819354	TQ
NIPAL3	2.856707803	6.752800784	GER
RCAN3	3.848430926	7.120234722	OC
LOC100506985	0	0	YU
RPL26P8	0	0	LU
C1orf130	0.016733147	0.010071757	FR
SRRM1	43.40788838	28.88060266	V
CLIC4	47.58388834	87.65536057	DKL
RUNX3	0.054787279	0.118166552	JO
MIR4425	0	0	NO
LOC391020	0	0	PR
SYF2	13.95508315	19.70528823	ER
C1orf63	15.17109132	10.99863393	KT
RHD	0.096798274	0.124849972	RTKL
SDHDP6	0	0	EH
TMEM50A	48.66039322	57.36228905	UR
RHCE	0.379327416	0.574845442	PT
SDHDP7	0	0	MJ
TMEM57	13.89376483	16.52794283	D
LDLRAP1	5.628300949	8.493798295	OD
MAN1C1	0.660882469	1.064042401	Z
LOC100507013	0	0	NO
SEPN1	18.16500706	17.24288873	JU
FAM54B	14.03671645	18.45884163	DK
LOC646471	0	0	TDK
C1orf135	5.911511564	6.267151364	OTK
PAQR7	4.807861059	3.354085076	TA
STMN1	96.24244174	88.69593957	DT
RPL39P7	0	0	QP
MIR3917	0	0	NOU
PAFAH2	4.56192226	4.975146207	QR
LOC100652941	0	0	KD
EXTL1	0.013009761	0.003262764	KAD
SLC30A2	0	0.042377676	E
TRIM63	0	0	EP
PDIK1L	2.502783438	3.669768268	NU
GRRP1	0.017137202	0	ER
ZNF593	19.75885083	18.83251004	O
CNKSR1	0.942316362	0.123974753	IR
CATSPER4	0	0	GE
LOC100420494	0	0	LR
CEP85	23.65472186	22.23837178	KL
MRPS6P1	0	0	R
SH3BGRL3	57.56301675	61.25864978	GEPR
UBXN11	5.130143878	3.104295117	GO
CD52	0.051717022	0.051881184	IQ
AIM1L	1.466441335	1.293765387	HJ
RPL34P4	0	0	Q
ZNF683	0.015799816	0.007924984	KT
LIN28A	39.46843671	30.67436226	FJ
DHDDS	10.91838613	10.69509154	LR
RPL17P9	0	0	B
HMGN2	140.8320304	182.5949574	FP
LOC100128503	0	0	FGR
RPS6KA1	4.230614444	4.267277221	JA
MIR1976	0	0	I
ARID1A	18.25915094	16.80492585	P
PIGV	2.938725704	4.774517383	UI
ZDHHC18	13.12926972	13.41716999	UT
SFN	0.039721819	0.039847906	OD
GPN2	10.5160228	14.48807831	OK
GPATCH3	16.73874008	21.52977751	GT
NR0B2	5.239857991	10.36868524	KLB
NUDC	180.8023386	150.8918492	TK
C1orf172	0.412832634	0.668441433	GR
RPL12P13	0	0	CR
RPL32P6	0	0	LK
LOC646567	0.315008835	0.086184204	CR
TRNP1	50.17055301	73.70009669	OTN
FAM46B	0.357542386	0.375231646	JO
SLC9A1	4.367130353	4.231998785	FE
RPL18AP5	0	0	U
LOC646572	0	0	H
LOC440577	0	0	DZ
WDTC1	3.975759528	5.584276935	NT
TMEM222	16.12496051	15.48624411	UT
LOC644961	0	0	IQ
SYTL1	0.20590793	0.259867731	OJ
MAP3K6	2.956880104	2.049144937	FE
FCN3	0.037960896	0.012693797	M
CD164L2	0	0	LD
GPR3	2.183641621	1.135622836	GC
WASF2	21.42651907	34.92717053	LDA
AHDC1	3.38927217	3.067287315	EF
FGR	0	0	JD
LOC729973	0	0	KLB
IFI6	2.475050387	2.924650928	DKL
CHMP1AP1	0	0	OZ
FAM76A	1.878439321	2.463344689	GE
LOC100420555	0	0	D
STX12	18.15218761	28.01246933	BD
PPP1R8	27.35335416	30.65087411	Q
SCARNA1	0	0	F
C1orf38	0.369264855	0.351193508	JU
RPA2	53.56282355	58.83575108	KAD
SMPDL3B	1.230528086	1.19982377	UT
XKR8	3.969604969	4.983827217	JU
EYA3	8.685473049	8.054347179	Y
LOC653566	0	0	GC
LOC100131223	0	0	A
RNU7-29P	0	0	B
PTAFR	0.086423217	0.23408337	U
DNAJC8	79.57945771	77.21206178	CO
ATPIF1	41.9569453	35.13521795	GER
SESN2	5.626131814	13.99486849	Z
MED18	9.418364245	11.4178161	KNU
PHACTR4	15.3456043	19.32108594	NO
RCC1	52.69151307	43.51979539	PE
SNHG3	0	0	LKJ
SNORA73A	0	0	K
RNU105A	0	0	FR
PRDX3P2	0	0	N
TRNAU1AP	8.617102946	8.609372634	TDK
SNHG12	0	0	EP
SNORD99	0	0	GEPR
SNORA61	0	0	K
SNORA44	0	0	TDBLU
SNORA16A	0	0	NT
RAB42	0.213915158	0.185331333	OTK
TAF12	16.98241225	20.08786882	UT
RNU11	0	0	GT
GMEB1	4.488572939	5.65040786	GT
YTHDF2	52.75431721	49.18807962	FJ
OPRD1	0.007361076	0.022153324	EH
EPB41	10.29201205	11.62801877	IR
RPL27P4	0	0	CR
TMEM200B	2.525850655	1.387117625	OK
SRSF4	38.78853305	28.01742858	I
MECR	4.426171793	4.316433507	DT
PTPRU	0.657558093	0.947659498	U
MATN1	0.051143139	0.037624018	O
LOC100129196	0	0	UT
LAPTM5	0.11076447	0.163749987	KLB
MIR4420	0	0	V
SDC3	9.498748583	8.293340478	TD
PUM1	19.4823352	19.43957132	EM
SNORD103A	0	0	UT
SNORD103B	0	0	IQ
SNORD85	0	0	EG
PRO0611	0	0	TDBLU
SEPW1P	0	0	PH
RPL21P22	0	0	UI
NKAIN1	0.294956938	0.376591345	HC
SNRNP40	58.6669745	49.22179407	MNO
ZCCHC17	22.30223937	27.998999	EQ
FABP3	4.392528926	4.513946766	MR
SERINC2	5.798893133	5.599520542	DR
LOC441880	0	0	LU
LOC149086	0	0	KL
LOC284551	0	0	CP
TINAGL1	0.263346432	0.310127112	E
HCRTR1	0.006526011	0	HC
PEF1	24.57303332	25.2732673	Z
COL16A1	1.873190722	1.710225507	U
BAI2	0.060288772	0.074995377	CR
MIR4254	0	0	KLB
SPOCD1	0.00335868	0.016846706	UW
PTP4A2	68.37374664	81.69411407	C
LOC100507229	0	0	MR
KHDRBS1	120.2018678	111.2353356	YU
TMEM39B	5.638591981	5.080032595	HQ
KPNA6	17.53419581	16.78853792	JD
LOC100652828	0	0	OT
TXLNA	40.43902328	33.21434262	KG
CCDC28B	1.861252573	2.00159619	IQR
LOC100652837	0	0	OK
IQCC	2.437443771	2.388050397	Y
DCDC2B	0.619530819	0.271905093	EQ
TMEM234	5.370659781	3.789556072	DZ
EIF3I	172.0092012	158.1793426	DKT
MTMR9LP	0	0	CHR
FAM167B	0.013659569	0.027405856	MR
LCK	0	0.046932374	Y
HDAC1	172.153006	153.7855926	F
MARCKSL1	142.9682952	138.8887987	OT
LOC100128071	0.242862839	0.112446343	DKL
TSSK3	0.277630483	0.218830658	CR
BSDC1	19.39934819	26.07394979	OTK
GAPDHP20	0	0	OT
ZBTB8B	0	0	GM
ZBTB8A	0.521772069	0.562730079	PT
ZBTB8OS	35.66058171	39.2634557	GEPR
RBBP4	38.29617098	30.61132206	ET
SYNC	0.138324156	0.090008581	IR
KIAA1522	15.72802648	20.11969157	EQ
YARS	63.10584194	86.66929043	DKL
S100PBP	10.20505622	9.531218854	LK
FNDC5	0.127140386	0.139886923	IM
HPCA	0.00928773	0	GER
TMEM54	4.181891521	4.643705568	PE
RNF19B	5.607258354	12.61239346	HC
LOC100505584	0	0.070430102	OTK
RPL18AP4	0	0	DZ
LOC100419257	0	0	OTK
AK2	33.19038005	27.76189411	BK
ADC	0.083785368	0.090054988	IR
TRIM62	1.210321038	2.025878515	IM
ZNF362	6.827779149	8.359368291	MJ
A3GALT2P	0	0	GER
PHC2	21.5755364	30.63987778	QC
MIR3605	0	0	HC
TLR12P	0	0	MU
ZSCAN20	0.975211626	1.354101361	HQ
LOC100422287	0	0	BD
CSMD2	0	0	U
HSPD1P14	0	0	CHR
HMGB4	0	0	OC
LOC402779	0	0	KLB
C1orf94	0	0	IM
LOC100420336	0	0	PH
MIR552	0	0	MI
GJB5	0	0	MNO
GJB4	0	0.004612676	D
GJB3	0	0	LDA
GJA4	0	0	LKJ
C1orf212	4.300940273	4.172759746	GER
DLGAP3	0.105575103	0.073041533	PR
LOC653160	0	0	Y
ZMYM6NB	9.162159661	9.743566784	K
ZMYM6	4.266553795	4.557628399	KNU
LOC100419477	0	0	IM
ZMYM1	8.912380757	8.959519663	DT
LOC100506168	0	0	KT
SFPQ	196.1416864	180.143103	CE
ZMYM4	14.08172282	13.9653406	OTK
RPL5P4	0	0	GM
RNY5P1	0	0	JA
KIAA0319L	30.41838427	38.23283151	OD
LOC100419802	0	0	YU
NCDN	11.92011053	10.48707068	FJ
TFAP2E	0.167034877	0.137642748	TD
PSMB2	73.7136983	81.65197445	TG
C1orf216	2.941956463	2.509270419	LKJ
CLSPN	11.81487681	12.8699306	F
EIF2C4	1.301971085	1.873813757	OC
LOC100418722	0	0	IQ
EIF2C1	14.18663337	14.55049361	CI
EIF2C3	3.485862073	3.80241396	FE
LOC100128093	0	0	MU
TEKT2	0.025961328	0.026043735	GC
ADPRHL2	15.34437314	15.25363567	UI
COL8A2	0.020555394	0.011783224	RTKL
TRAPPC3	42.47649743	51.52804657	FH
MAP7D1	13.66354697	14.23107587	CE
THRAP3	52.39329907	48.04022628	DT
SH3D21	2.162078332	1.285110405	OC
FAM176B	3.53101157	4.673244406	BQ
STK40	21.52317631	31.43522888	KNU
LOC100506594	0	0	LDA
LSM10	20.72468391	20.28188072	TDK
OSCP1	0.634899395	0.495378111	TD
MRPS15	86.21348149	76.68590057	OK
CSF3R	4.310443369	2.102005562	NO
FTLP18	0	0	C
GRIK3	0.001416482	0.002841957	NU
MIR4255	0	0	IR
RPS29P6	0	0	YU
LOC728431	0	0	MJ
ZC3H12A	4.904167531	5.614285263	GHR
MEAF6	22.71712947	27.37759445	KD
SNIP1	7.446173293	8.084782838	OTK
FTH1P1	0	0	HC
RPS27P9	0	0	OTK
DNALI1	0.172536497	0.217591526	TDBLU
GNL2	73.30618732	58.45370055	TZDR
RSPO1	23.44535691	3.027969973	EF
C1orf109	10.16958689	9.712355907	NT
CDCA8	48.06657049	57.59335186	TD
EPHA10	0.023585577	0.02168874	NO
LOC391026	0	0	KR
LOC100129497	0	0	HJ
MANEAL	12.67187717	11.05931678	DK
YRDC	16.21649758	13.26410569	JO
C1orf122	11.45347614	13.29878497	ER
MTF1	3.421889975	4.499221916	OD
RPS2P13	0	0	CE
INPP5B	2.547794849	4.047058498	OC
SF3A3	73.67209017	69.16578113	FE
FHL3	9.157843264	7.572475917	FJ
UTP11L	35.0032788	31.63170477	Q
POU3F1	0	0.01342213	OU
MIR3659	0	0	ET
LOC339442	0	0	Q
LOC100418964	0	0	E
LOC400750	0	0	HJ
RRAGC	7.099793116	18.25096941	FH
